id,Text,image,,,
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : kitchen,dining , drawing  , balcony",resized_images\image_0.png,,,
8219,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, sitout, balcony",resized_images\image_8219.png,,,
8233,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing area, balcony, kitchen, rear open",resized_images\image_8233.png,,,
8234,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, hall, kitchen, sitting, balcony",resized_images\image_8234.png,,,
8247,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, utility, balcony",resized_images\image_8247.png,,,
8253,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, wash, balcony",resized_images\image_8253.png,,,
8257,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, dining",resized_images\image_8257.png,,,
8288,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features :  lobby, balcony, kitchen",resized_images\image_8288.png,,,
8294,"bedrooms : 1 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen, dining",resized_images\image_8294.png,,,
8300,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, car parking, foyer, utility",resized_images\image_8300.png,,,
8302,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, puja, balcony, rear country",resized_images\image_8302.png,,,
8310,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, powder room",resized_images\image_8310.png,,,
8317,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, sitting, dining, kitchen, balcony",resized_images\image_8317.png,,,
8326,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : drawing room, lounge, kitchen, passage, balcony",resized_images\image_8326.png,,,
8339,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : drawing room, entrance lobby, dining, servant room, kitchen, balcony, wash",resized_images\image_8339.png,,,
8362,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, utility, parking, covered otta",resized_images\image_8362.png,,,
8365,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony, utility",resized_images\image_8365.png,,,
8388,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 3 | features : drawing room, dining, study room, family lounge, front lounge, puja, powder room, store, utility, kitchen, balcony, servant room , cooking",resized_images\image_8388.png,,,
8393,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, verandah, lawn",resized_images\image_8393.png,,,
8423,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",resized_images\image_8423.png,,,
8450,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, service balcony",resized_images\image_8450.png,,,
8457,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, lobby, kitchen, terrace",resized_images\image_8457.png,,,
8459,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony, dining",resized_images\image_8459.png,,,
8464,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, verandah, ront lawn, rear lawn",resized_images\image_8464.png,,,
8492,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_8492.png,,,
8500,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",resized_images\image_8500.png,,,
8524,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_8524.png,,,
8535,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_8535.png,,,
8539,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining,  passage, kitchen, balcony",resized_images\image_8539.png,,,
8589,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony, utility, lawn",resized_images\image_8589.png,,,
8607,"bedrooms : 1 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features :  formal living, dining, kitchen, foyer, utility, pantry, library, bar, balcony, pool,  deck, servant room",resized_images\image_8607.png,,,
8623,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, verandah, garden, parking",resized_images\image_8623.png,,,
8634,"first floor(bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : balcony) ground floor(bedrooms : 0 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features :  hall, dining, kitchen)",resized_images\image_8634.png,,,
8664,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, wash, pooja",resized_images\image_8664.png,,,
8670,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : living room, dining, kitchen, wash, balcony, covered terrace, store",resized_images\image_8670.png,,,
8691,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, porch",resized_images\image_8691.png,,,
8694,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_8694.png,,,
8703,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_8703.png,,,
8716,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, dry area, balcony, terrace",resized_images\image_8716.png,,,
8719,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, terrace, store",resized_images\image_8719.png,,,
8758,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features :  sitting, passage, kitchen, balcony",resized_images\image_8758.png,,,
8782,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, flowr bed, kitchen",resized_images\image_8782.png,,,
8795,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, balcony, kitchen, dining",resized_images\image_8795.png,,,
8801,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, passage, kitchen, balcony",resized_images\image_8801.png,,,
8805,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, front garden, rear garden",resized_images\image_8805.png,,,
8808,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, dining, balcony",resized_images\image_8808.png,,,
8817,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, pooja, car parking",resized_images\image_8817.png,,,
8855,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, terrace, flower bed",resized_images\image_8855.png,,,
8976,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, front lawn, rear lawn",resized_images\image_8976.png,,,
8980,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 2 | features : drawing room, dining, kitchen, lobby, family lounge, study, utility",resized_images\image_8980.png,,,
8994,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :dining, kitchen, balcony",resized_images\image_8994.png,,,
8995,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, lobby, kitchen, front lawn, rear lawn, balcony, entrance gate",resized_images\image_8995.png,,,
9001,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, wash",resized_images\image_9001.png,,,
9002,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, lounge, lobby",resized_images\image_9002.png,,,
9003,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_9003.png,,,
9004,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony",resized_images\image_9004.png,,,
9005,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, store, balcony",resized_images\image_9005.png,,,
9006,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, terrace",resized_images\image_9006.png,,,
9007,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, foyer",resized_images\image_9007.png,,,
9008,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living area, dining, kitchen, store, balcony",resized_images\image_9008.png,,,
9009,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : drawing room, dining, kitchen, lounge, sitout, porch, rear court yard, front lawn",resized_images\image_9009.png,,,
9010,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, study",resized_images\image_9010.png,,,
9012,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, balcony, kitchen",resized_images\image_9012.png,,,
9013,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen",resized_images\image_9013.png,,,
9014,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, service, balcony",resized_images\image_9014.png,,,
9015,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn, wash, backyard, powder room",resized_images\image_9015.png,,,
9019,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, dining, flower bed, balcony",resized_images\image_9019.png,,,
9021,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, service verandah, balcony",resized_images\image_9021.png,,,
9023,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9023.png,,,
9024,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen, passage, balcony",resized_images\image_9024.png,,,
9025,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, utility, balcony",resized_images\image_9025.png,,,
9026,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9026.png,,,
9027,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, utility,balcony",resized_images\image_9027.png,,,
9028,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9028.png,,,
9029,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9029.png,,,
9030,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, balcony",resized_images\image_9030.png,,,
9031,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9031.png,,,
9034,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, flower bed, balcony",resized_images\image_9034.png,,,
9035,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, utility",resized_images\image_9035.png,,,
9038,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_9038.png,,,
9040,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, lobby",resized_images\image_9040.png,,,
9041,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_9041.png,,,
9042,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :  lobby, kitchen, balcony",resized_images\image_9042.png,,,
9044,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9044.png,,,
9045,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9045.png,,,
9046,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_9046.png,,,
9048,"upper floor(bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :balcony) lower floor(bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, parking, wash area)",resized_images\image_9048.png,,,
9049,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen",resized_images\image_9049.png,,,
9053,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9053.png,,,
9056,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9056.png,,,
9059,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9059.png,,,
9062,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, dining, balcony, utility",resized_images\image_9062.png,,,
9068,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",resized_images\image_9068.png,,,
9071,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony, servant room",resized_images\image_9071.png,,,
9074,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9074.png,,,
9077,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : hall, balcony, kitchen",resized_images\image_9077.png,,,
9080,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby, terrace, balcony",resized_images\image_9080.png,,,
9085,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",resized_images\image_9085.png,,,
9086,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen, balcony",resized_images\image_9086.png,,,
9087,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :  lobby, kitchen, balcony",resized_images\image_9087.png,,,
9091,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9091.png,,,
9094,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, verandah, kitchen",resized_images\image_9094.png,,,
9095,"bedrooms : 4 | toilet : 5 | attached _ toilet : 5 | dress _ room : 3 | features : drawing room, dining, kitchen, entrance lobby, puja, balcony, servant room, wash, powder room",resized_images\image_9095.png,,,
9096,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, multipurpose room, garden, wash, utility, pooja room",resized_images\image_9096.png,,,
9099,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : drawing room, dining, kitchen, balcony",resized_images\image_9099.png,,,
9101,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, cloth drying",resized_images\image_9101.png,,,
9102,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, dining, verandah, foyer, sitout, car porch",resized_images\image_9102.png,,,
9103,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9103.png,,,
9105,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, store, puja room, kitchen yard, garden, bedroom court, parking",resized_images\image_9105.png,,,
9109,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen, terrace",resized_images\image_9109.png,,,
9111,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : drawing room, entrance lobby,dining, kitchen, balcony, wash, servant room",resized_images\image_9111.png,,,
9114,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9114.png,,,
9116,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9116.png,,,
9118,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility, sit out",resized_images\image_9118.png,,,
9122,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, garden, store, wash area, porch, sitout, verandah, lawn",resized_images\image_9122.png,,,
9124,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, terrace, store",resized_images\image_9124.png,,,
9132,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, verandah, passage, front courtyard",resized_images\image_9132.png,,,
9134,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9134.png,,,
9138,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, foyer, pooja room, utility, balcony",resized_images\image_9138.png,,,
9140,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : balcony, kitchen",resized_images\image_9140.png,,,
9149,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen, balcony, flower bed",resized_images\image_9149.png,,,
9150,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, utility",resized_images\image_9150.png,,,
9151,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility, lawn",resized_images\image_9151.png,,,
9153,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :  hall, balcony, kitchen, dining",resized_images\image_9153.png,,,
9160,"bedrooms : 2 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : drawing room, dining, kitchen, foyer, store, wash,pool, lawn, car porch, verandah, courtyard",resized_images\image_9160.png,,,
9161,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen,balcony",resized_images\image_9161.png,,,
9167,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, sitout, lobby",resized_images\image_9167.png,,,
9175,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9175.png,,,
9178,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_9178.png,,,
9189,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9189.png,,,
9202,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : hall, kitchen, washing, porch, lawn",resized_images\image_9202.png,,,
9213,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9213.png,,,
9214,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : drawing room, lobby, living room,puja, store, kitchen, balcony, lawn",resized_images\image_9214.png,,,
9218,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, store, utility, pooja room, balcony",resized_images\image_9218.png,,,
9221,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking, passage, rear open, verandah, lawn",resized_images\image_9221.png,,,
9222,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9222.png,,,
9225,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_9225.png,,,
9229,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, lobby, balcony",resized_images\image_9229.png,,,
9235,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, store, pooja room, utility, visitors",resized_images\image_9235.png,,,
9236,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room, balcony, wash",resized_images\image_9236.png,,,
9238,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, wash area, sitout, lawn, car parking",resized_images\image_9238.png,,,
9240,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_9240.png,,,
9242,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, kitchen,balcony",resized_images\image_9242.png,,,
9253,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : living room, dining, kitchen, balcony,utility, lounge",resized_images\image_9253.png,,,
9256,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony ",resized_images\image_9256.png,,,
9270,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9270.png,,,
9275,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out,rear lawn, front lawn",resized_images\image_9275.png,,,
9276,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9276.png,,,
9278,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : hall, dining, kitchen,balcony",resized_images\image_9278.png,,,
9279,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony,store,puja, utility, terrace",resized_images\image_9279.png,,,
9290,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_9290.png,,,
9291,"bedrooms : 3 | toilet : 5 | attached _ toilet : 4 | dress _ room : 0 | features : living room, servant room, kitchen",resized_images\image_9291.png,,,
9297,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,utility, balcony",resized_images\image_9297.png,,,
9301,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, utility, kitchen, balcony",resized_images\image_9301.png,,,
9303,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, wash, verandah,servant room",resized_images\image_9303.png,,,
9304,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , dining, kitchen, balcony,utility",resized_images\image_9304.png,,,
9305,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, kitchen",resized_images\image_9305.png,,,
9337,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , wash, kitchen,balcony",resized_images\image_9337.png,,,
9343,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing , dining, kitchen, roof projection , rear lawn",resized_images\image_9343.png,,,
9347,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,balcony",resized_images\image_9347.png,,,
9371,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 1 | features : drawing room, dining, kitchen,balcony",resized_images\image_9371.png,,,
9375,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony,passage , open",resized_images\image_9375.png,,,
9388,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : lawn, kitchen, dining, drawing room,  porch, back yard, verandah",resized_images\image_9388.png,,,
9396,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby, balcony",resized_images\image_9396.png,,,
9397,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : drawing room, dining, kitchen, lobby, balcony, study room",resized_images\image_9397.png,,,
9406,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, utility",resized_images\image_9406.png,,,
9419,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, terrace",resized_images\image_9419.png,,,
9434,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, family , foyer, pooja,servant room, utility, ac storage balcony, powder room, sit out ",resized_images\image_9434.png,,,
9450,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, main entry, staff room,utility,balcony,walk in wardrobe",resized_images\image_9450.png,,,
9455,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_9455.png,,,
9459,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_9459.png,,,
9460,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony, lobby",resized_images\image_9460.png,,,
